Date,A.N,ABBV.N,ABT.N,ACN.N,ADM.N,AEE.N,AES.N,AFL.N,AIG.N,AIZ.N,AJG.N,ALB.N,ALL.N,ALLE.N,AME.N,AMP.N,AMT.N,AON.N,AOS.N,APD.N,APH.N,APTV.N,ARE.N,ATO.N,AVB.N,AVY.N,AWK.N,AXP.N,AZO.N,BA.N,BAC.N,BALL.N,BAX.N,BBWI.N,BBY.N,BDX.N,BEN.N,BF.B.N,BG.N,BIO.N,BK.N,BLK.N,BMY.N,BR.N,BRK.B.N,BRO.N,BSX.N,BWA.N,BX.N,BXP.N,C.N,CAG.N,CAH.N,CAT.N,CB.N,CBRE.N,CCI.N,CCL.N,CE.N,CF.N,CHD.N,CL.N,CLX.N,CMA.N,CMG.N,CMI.N,CMS.N,CNC.N,CNP.N,COF.N,COP.N,COR.N,CPAY.N,CPB.N,CPT.N,CRL.N,CRM.N,CTRA.N,CVS.N,CVX.N,D.N,DAL.N,DE.N,DFS.N,DG.N,DGX.N,DHI.N,DHR.N,DIS.N,DLR.N,DOC.N,DOV.N,DPZ.N,DRI.N,DTE.N,DUK.N,DVA.N,DVN.N,ECL.N,ED.N,EFX.N,EG.N,EIX.N,EL.N,ELV.N,EMN.N,EMR.N,EOG.N,EPAM.N,EQR.N,EQT.N,ES.N,ESS.N,ETN.N,ETR.N,EW.N,EXR.N,F.N,FCX.N,FDS.N,FDX.N,FE.N,FICO.N,FIS.N,FMC.N,FRT.N,GD.N,GIS.N,GL.N,GLW.N,GM.N,GNRC.N,GPC.N,GPN.N,GS.N,GWW.N,HAL.N,HCA.N,HD.N,HES.N,HIG.N,HII.N,HLT.N,HPQ.N,HRL.N,HSY.N,HUM.N,HWM.N,IBM.N,ICE.N,IEX.N,IFF.N,IP.N,IPG.N,IQV.N,IRM.N,IT.N,ITW.N,IVZ.N,J.N,JBL.N,JNJ.N,JNPR.N,JPM.N,K.N,KEY.N,KIM.N,KMB.N,KMI.N,KMX.N,KO.N,KR.N,L.N,LDOS.N,LEN.N,LH.N,LHX.N,LLY.N,LMT.N,LOW.N,LUV.N,LVS.N,LYB.N,LYV.N,MA.N,MAA.N,MAS.N,MCD.N,MCK.N,MCO.N,MET.N,MGM.N,MHK.N,MKC.N,MLM.N,MMC.N,MMM.N,MO.N,MOH.N,MOS.N,MPC.N,MRK.N,MRO.N,MS.N,MSCI.N,MSI.N,MTB.N,MTD.N,NEE.N,NEM.N,NI.N,NKE.N,NOC.N,NOW.N,NRG.N,NSC.N,NUE.N,NVR.N,O.N,OKE.N,OMC.N,ORCL.N,OXY.N,PCG.N,PEG.N,PFE.N,PG.N,PGR.N,PH.N,PHM.N,PKG.N,PLD.N,PM.N,PNC.N,PNR.N,PNW.N,PPG.N,PPL.N,PRU.N,PSA.N,PSX.N,PWR.N,PXD.N,RCL.N,RF.N,RHI.N,RJF.N,RL.N,RMD.N,ROK.N,ROL.N,RSG.N,RTX.N,RVTY.N,SCHW.N,SHW.N,SJM.N,SLB.N,SNA.N,SO.N,SPG.N,SPGI.N,SRE.N,STT.N,STZ.N,SWK.N,SYK.N,SYY.N,T.N,TAP.N,TDG.N,TDY.N,TEL.N,TFC.N,TFX.N,TGT.N,TJX.N,TMO.N,TPR.N,TRGP.N,TRV.N,TSN.N,TT.N,TXT.N,TYL.N,UDR.N,UHS.N,UNH.N,UNP.N,UPS.N,URI.N,USB.N,V.N,VLO.N,VMC.N,VTR.N,VZ.N,WAB.N,WAT.N,WEC.N,WELL.N,WFC.N,WM.N,WMB.N,WMT.N,WRB.N,WST.N,WY.N,XOM.N,XYL.N,YUM.N,ZBH.N,ZTS.N,AAL.O,AAPL.O,ACGL.O,ADBE.O,ADI.O,ADP.O,ADSK.O,AKAM.O,ALGN.O,AMAT.O,AMGN.O,AMZN.O,ANSS.O,AXON.O,BIIB.O,BKNG.O,CDNS.O,CDW.O,CHRW.O,CHTR.O,CINF.O,CMCSA.O,CME.O,COST.O,CPRT.O,CSCO.O,CSGP.O,CTAS.O,CTSH.O,DLTR.O,DXCM.O,EA.O,EBAY.O,ENPH.O,EQIX.O,EXPE.O,FANG.O,FAST.O,FFIV.O,FITB.O,FSLR.O,FTNT.O,GEN.O,GILD.O,GOOGL.O,HAS.O,HBAN.O,HOLX.O,HSIC.O,IDXX.O,ILMN.O,INCY.O,INTC.O,INTU.O,ISRG.O,JBHT.O,JKHY.O,KLAC.O,LKQ.O,LRCX.O,LULU.O,MAR.O,MCHP.O,MDLZ.O,META.O,MKTX.O,MNST.O,MPWR.O,MSFT.O,MU.O,NDAQ.O,NDSN.O,NFLX.O,NTAP.O,NTRS.O,NVDA.O,NWS.O,NWSA.O,NXPI.O,ODFL.O,ON.O,ORLY.O,PAYX.O,PCAR.O,PODD.O,POOL.O,PTC.O,QCOM.O,REGN.O,ROST.O,SBAC.O,SBUX.O,SNPS.O,STLD.O,STX.O,SWKS.O,TECH.O,TRMB.O,TROW.O,TSCO.O,TSLA.O,TTWO.O,TXN.O,ULTA.O,VRSK.O,VRSN.O,VRTX.O,WDC.O,WYNN.O,ZBRA.O
2021-01-13,0,0,0,0,0,0,7.65718E-18,0,0,0,0,0.022666737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.35325E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00119E-18,0,0,0,0,0,1.96681E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7671E-18,0,0,0,0,0,1.10792E-18,0,0,0,0,0,0,0,0,2.5411E-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54939E-17,0,0.028697531,0,0,0,0,0,0,0,0,0,5.02121E-18,0.193444403,0,0,0,0,0,0,0,0,0,0,0.017536181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14896E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.43645E-19,0,0,2.17349E-18,0,0,0,0,0,0,0,0,8.25857E-18,0,0,0,0,0,0,5.69206E-19,0,0,0,0,0,0,0,0,0,0,0,0.149468365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64155E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.09763E-19,0,0,3.48978E-19,0,0,0,0,0,0,4.27413E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10351E-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.44253E-18,0,0,0,0,0.122101969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040832539,0,3.4254E-18,0,0,0,0,0.189526496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89754E-18,0,0,0,0,0,0,0,0,0,0,0,7.6233E-19,0,0,0,0,0,0,7.56739E-18,0,0,0,0,0,0,0.086123582,0,0,0,0,0,0,0,0,0,0.149602196,0,0,0,0,0,8.02479E-18,0,0,0,0,0,0
2021-01-14,0,0,0,0,0,0,0,0,0,0,0,0.027804469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97258E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43996E-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042179191,0,0,0,0,0,0,0,0,0,0,0.199462741,0,0,0,0,0,0,0,0,0,0,0.015322286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50941E-18,1.36033E-18,0,0,0,0,0,0,0,2.64952E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119449315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34509E-18,0,0,0,0,0,0,0,0,0,0,0,0,2.8418E-18,0,0,1.67713E-19,0,0,7.67412E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.40018E-18,4.81284E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120968842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045146702,0,5.82759E-19,0,0,0,0,0.197248351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.77727E-19,0,0,0,0,0,0,0,1.84484E-18,0,0,0,0,0,0,0,0,0,0,1.27902E-18,0,0,0,0,0,0,0.070741881,0,0,0,0,0,0,0,0,0,0.161676222,0,0,0,0,0,0,0,0,0,0,5.77168E-18,0
2021-01-15,0,0,0,0,0,0,0,0,0,0,0,0.024118614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83806E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35086E-18,0,0,0,0,3.82689E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035654459,0,0,0,0,0,0,0,0,0,0,0.223597614,0,0,0,0,0,0,0,0,0,0,4.1386E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82959E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093544586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6829E-18,0,2.51569E-19,0,0,0,0,0,0,0,0,0,0,3.11708E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.95314E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132189507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051696508,0,3.81165E-20,0,0,0,0,0.195282089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69407E-18,0,0,0,0,0,0,0,0,0,0,0,5.09744E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075948191,0,0,0,0,0,0,0,0,0,0.167968431,0,0,0,0,0,0,0,0,0,0,2.37169E-18,0
2021-01-19,0,0,0,0,0,0,1.66527E-18,0,0,0,0,0.018778192,0,0,0,0,0,0,0,0,0,5.29226E-18,0,0,0,0,0,0,0,0,0,0,0,2.09979E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4857E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47149E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.31209E-18,0,0.03095942,0,0,0,0,0,0,0,0,0,9.74935E-19,0.201357145,0,0,0,0,0,0,0,0,0,0,0.024053815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.36172E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60089E-19,0,0,1.00204E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18365E-18,0,0,0,0,0,0,0,0,0,0,0,0.124046967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18585E-18,0,0,0,0,0,0,0,0,0,0,0,0,4.40711E-18,0,0,3.58295E-19,0,0,4.81962E-19,0,0,0,0,0,0,2.8562E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0832E-19,0,0,0,0,0,0,0,0,0,0,3.45589E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20821E-18,0,0,0,0,0.122688389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040212743,0,2.13706E-18,0,0,0,0,0.190114887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02152E-18,0,0,0,0,0,0,0,6.64921E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088603158,0,0,0,0,0,0,0,0,0,0.159185283,0,0,0,0,0,1.56362E-18,0,0,0,0,0,0
2021-01-20,0,0,0,0,0,0,5.19231E-18,0,0,0,0,0.009190723,0,0,0,0,0,0,0,0,0,3.28649E-19,0,0,0,0,0,0,0,0,0,0,0,4.83908E-18,0,0,0,0,4.91038E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97727E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.75882E-19,0,0,0,0,0,0,3.18315E-18,0,0,0,0,8.06375E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5081E-18,0,0.039344429,0,0,0,0,0,0,0,0,0,2.53263E-18,0.198718052,0,0,0,0,0,0,0,0,0,0,0.026312384,0,0,0,0,9.04631E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19262E-18,0,0,1.41624E-18,0,0,0,0,0,0,0,9.82558E-20,0,0,0,0,0,0,0,8.77526E-19,0,0,0,0,0,0,0,0,0,0,0,0.112137329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84214E-18,0,0,0,0,0,0,0,0,0,0,0,0,3.9099E-18,0,0,9.10091E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96088E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26905E-19,0,0,0,0,0.124299187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040375652,0,1.60259E-18,0,0,0,0,0.185225666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102669161,0,0,0,0,0,0,0,0,0,0.161727417,0,0,0,0,0,1.69152E-18,0,0,0,0,0,0
2021-01-21,0,0,0,0,0,0,8.13152E-19,0,0,0,0,0.005891014,0,0,0,0,0,0,0,0,0,5.6531E-18,0,0,0,0,0,0,0,0,0,0,0,2.00535E-19,0,0,0,0,1.79952E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.21572E-19,0,0,0,0,0,0,0,0,0,0,0,2.5411E-19,0,0,0,0,0,0,0,0,0,0,0,1.25361E-19,1.10707E-18,0,0,0,0,0,1.80587E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.30243E-18,0,0.0433421,0,0,0,0,0,0,0,0,0,0,0.194721356,0,0,0,0,0,0,0,0,0,0,0.021489395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02526E-18,0,0,0,0,0,0,0,0,0,0,0,0.113913232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30443E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59192E-19,0,0,5.14149E-19,0,0,0,0,0,0,2.82062E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10114E-19,0,0,0,0,0.123164241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041096099,0,0,0,0,0,0,0.184164144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81519E-18,0,0,0,0,0,0,0,6.70003E-18,0,0,0,6.1105E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113595981,0,0,0,0,0,0,0,0,0,0.158622437,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-22,0,0,0,0,0,0,8.44492E-19,0,0,0,0,0.007868738,0,0,0,0,0,0,0,0,0,1.08886E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.18138E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83756E-19,0,0,0,0,0,0,0,0,0,0,0,1.79063E-18,5.44219E-19,2.48763E-18,0,0,0,0,7.25907E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93293E-18,0,0.044852135,0,0,0,0,0,0,0,0,0,0,0.192321519,0,0,0,0,0,0,0,0,0,0,0.024125481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.78797E-19,0,0,0,0,0,0,0,0,0,3.76548E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123187759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3196E-18,0,3.02306E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62904E-19,3.10988E-18,0,0,0,0,0,0,0,0,0,0,1.3002E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01594E-19,0,0,0,0,0.117564474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038077035,0,0,0,0,0,0,0.186954026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54533E-18,0,0,0,0,0,0,0,1.15535E-18,0,0,0,6.56747E-18,0,0,0,0,0,0,5.08135E-18,0,0,0,0,0,0,0.111631127,0,0,0,0,0,0,0,0,0,0.153417706,0,0,0,0,0,1.11258E-18,0,0,0,0,2.00832E-18,0
2021-01-25,0,0,0,0,0,0,0,0,0,0,0,0.015458717,0,0,0,0,0,0,0,0,0,1.43402E-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56825E-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.62247E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.34965E-18,0,0,0,0,0,3.13614E-18,0,0,0,0,0,0,0,0,2.70945E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.01769E-18,0,0.044567051,0,0,0,0,0,0,0,0,0,2.2323E-18,0.195082894,0,0,0,0,0,0,0,0,0,0,0.017204946,0,0,0,0,5.33758E-18,0,0,0,0,0,0,0,0,0,0,9.10772E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.68471E-19,0,0,0,0,0,0,0,0,0,0,0,1.8747E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116711856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3002E-19,0,5.87206E-19,5.09279E-19,0,0,5.50571E-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79327E-18,0,0,0,0,0.122559553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036595863,0,0,0,0,0,0,0.182616007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.04909E-18,0,0,0,0,0,0,0,0,0,0,0,7.4486E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120680138,0,0,0,0,0,0,0,0,0,0.148522973,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-26,0,0,0,0,0,0,5.07373E-19,0,0,0,0,0.016886898,0,0,0,0,0,0,0,0,0,4.96997E-18,0,0,0,0,0,0,0,0,0,0,0,9.23722E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64155E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.97928E-18,0,0,0,5.3956E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051794342,0,0,0,0,0,0,0,0,0,5.14911E-18,0.189746512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43048E-19,8.98702E-19,0,0,0,0,0,0,0,1.13884E-17,1.79486E-18,0,0,0,0,0,0,2.72533E-18,0,0,0,0,0,0,0,0,0,0,0,0.068726135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06295E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35849E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57548E-19,0,0,0,0,0.132348494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043286768,0,3.49867E-18,0,0,0,0,0.185906385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.36487E-18,0,0,0,0,0,0,0.144895962,0,0,0,0,0,0,0,0,0,0.166408503,0,0,0,0,0,3.00824E-18,0,0,0,0,4.6248E-19,0
2021-01-27,0,0,0,0,0,0,1.89735E-19,0,0,0,0,0.012774948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27529E-17,0,0,0,0,7.45389E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23667E-19,0,3.1984E-18,0,0,0,0,8.47033E-18,0,0,0,0,2.16163E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72524E-17,0,0.037394681,0,0,0,0,0,0,0,0,0,0,0.196123999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27733E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43268E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2836E-18,0,0,0,0,0,0,0,0,0,0,0,0.038084858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1664E-18,0,0,0,0,0,0,0,0,0,0,0,0,9.48677E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146478212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056285794,0,2.35814E-18,0,0,0,0,0.190683432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12097E-18,0,0,0,4.55196E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148929328,0,0,0,0,0,0,0,0,0,0.173244748,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-28,0,0,0,0,0,0,0,0,0,0,0,0.01090722,0,0,0,0,0,0,0,0,0,4.25211E-19,0,0,0,0,0,0,0,0,0,0,0,4.97378E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93023E-19,0,0,0,0,0,1.17314E-18,0,0,0,0,0,1.61106E-18,0,0,0,0,0,0,0,0,0,0,0,1.14918E-18,0,1.7703E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,6.07323E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049200791,0,0,0,0,0,0,0,0,0,0,0.173174229,0,0,0,0,0,0,0,0,0,0,0.021916242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.34187E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29546E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076847748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42929E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17394E-18,5.88688E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81265E-18,5.71917E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57448E-19,0,0,0,0,0.132264697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034757975,0,0,0,0,0,0,0.177142478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32849E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156791384,0,0,0,0,0,0,0,0,0,0.166997236,0,0,0,0,0,0,0,0,0,0,2.23108E-18,0
